sh600790,600790,轻纺城,3.580,-0.05,-1.377
sh600795,600795,国电电力,5.070,-0.05,-0.977
sh600797,600797,浙大网新,7.120,0.65,10.046
sh600801,600801,华新水泥,13.010,-0.34,-2.547
sh600803,600803,新奥股份,18.900,-0.41,-2.123
sh600808,600808,马钢股份,2.180,-0.04,-1.802
sh600809,600809,山西汾酒,184.190,-6.31,-3.312
sh600810,600810,神马股份,6.590,-0.12,-1.788
sh600811,600811,东方集团,1.590,-0.08,-4.79
sh600812,600812,华北制药,5.190,-0.09,-1.705
sh600814,600814,杭州解百,6.300,-0.09,-1.408
sh600816,600816,建元信托,3.030,-0.03,-0.98
sh600817,600817,宇通重工,10.660,-0.13,-1.205
sh600820,600820,隧道股份,6.720,-0.09,-1.322
sh600821,600821,金开新能,5.500,-0.08,-1.434
sh600826,600826,兰生股份,6.970,-0.08,-1.135
sh600827,600827,百联股份,8.400,-0.18,-2.098
sh600828,600828,茂业商业,2.890,-0.15,-4.934
sh600835,600835,上海机电,14.420,0.42,3
sh600837,600837,海通证券,12.600,0.95,8.155
sh600839,600839,四川长虹,7.370,0.67,10
sh600841,600841,动力新科,4.150,-0.03,-0.718
sh600845,600845,宝信软件,27.940,0.16,0.576
sh600846,600846,同济科技,7.670,-0.19,-2.417
sh600848,600848,上海临港,10.370,-0.21,-1.985
sh600850,600850,电科数字,21.660,0.29,1.357
sh600851,600851,海欣股份,5.530,-0.04,-0.718
sh600855,600855,航天长峰,10.980,0.1,0.919
sh600859,600859,王府井,13.810,-0.15,-1.074
sh600860,600860,京城股份,8.420,-0.2,-2.32
sh600861,600861,北京人力,17.700,-0.05,-0.282
sh600862,600862,中航高科,21.630,0.47,2.221
sh600863,600863,内蒙华电,4.510,-0.06,-1.313
sh600864,600864,哈投股份,5.860,-0.09,-1.513
sh600866,600866,星湖科技,5.930,0.02,0.338
sh600867,600867,通化东宝,7.740,-0.13,-1.652
sh600868,600868,梅雁吉祥,2.070,-0.01,-0.481
sh600869,600869,远东股份,4.180,-0.01,-0.239
sh600871,600871,石化油服,1.950,-0.03,-1.515
sh600872,600872,中炬高新,20.600,-0.42,-1.998
sh600873,600873,梅花生物,9.880,-0.12,-1.2
sh600874,600874,创业环保,5.520,-0.13,-2.301
sh600875,600875,东方电气,14.370,-0.38,-2.576
sh600876,600876,凯盛新能,9.660,-0.23,-2.326
sh600877,600877,电科芯片,13.800,-0.01,-0.072
sh600879,600879,航天电子,8.250,0.03,0.365
sh600880,600880,博瑞传播,4.210,-0.19,-4.318
sh600881,600881,亚泰集团,1.510,-0.08,-5.031
sh600882,600882,妙可蓝多,15.000,-0.31,-2.025
sh600884,600884,杉杉股份,7.770,-0.13,-1.646
sh600885,600885,宏发股份,30.550,-0.74,-2.365
sh600886,600886,国投电力,15.720,-0.05,-0.317
sh600887,600887,伊利股份,25.520,-0.63,-2.409
sh600888,600888,新疆众和,7.270,-0.13,-1.757
sh600893,600893,航发动力,40.880,-0.12,-0.293
sh600894,600894,广日股份,12.750,0.43,3.49
sh600895,600895,张江高科,25.110,-1.17,-4.452
sh600897,600897,厦门空港,13.910,-0.22,-1.557
sh600900,600900,长江电力,28.300,-0.41,-1.428
sh600901,600901,江苏金租,5.330,0.02,0.377
sh600903,600903,贵州燃气,7.070,-0.11,-1.532
sh600905,600905,三峡能源,4.410,-0.1,-2.217
sh600906,600906,财达证券,7.000,-0.13,-1.823
sh600908,600908,无锡银行,5.910,-0.1,-1.664
sh600909,600909,华安证券,5.430,-0.08,-1.452
sh600916,600916,中国黄金,8.890,-0.15,-1.659
sh600917,600917,重庆燃气,5.960,-0.29,-4.64
sh600918,600918,中泰证券,6.460,-0.11,-1.674
sh600919,600919,江苏银行,9.030,0,0
sh600925,600925,苏能股份,5.270,-0.06,-1.126
sh600926,600926,杭州银行,14.400,-0.12,-0.826
sh600927,600927,永安期货,14.190,-0.04,-0.281
sh600928,600928,西安银行,3.630,-0.09,-2.419
sh600929,600929,雪天盐业,5.560,-0.11,-1.94
sh600933,600933,爱柯迪,13.140,-0.16,-1.203
sh600935,600935,华塑股份,2.280,-0.05,-2.146
sh600936,600936,广西广电,2.650,0,0
sh600938,600938,中国海油,28.930,-0.15,-0.516
sh600939,600939,重庆建工,3.750,0.34,9.971
sh600941,600941,中国移动,105.640,-1.45,-1.354
sh600955,600955,维远股份,14.090,-0.23,-1.606
sh600956,600956,新天绿能,7.420,-0.18,-2.368
sh600958,600958,东方证券,10.070,-0.14,-1.371
sh600959,600959,江苏有线,3.080,-0.04,-1.282
sh600961,600961,株冶集团,7.910,-0.14,-1.739
sh600963,600963,岳阳林纸,4.860,0,0
sh600965,600965,福成股份,4.220,-0.18,-4.091
sh600966,600966,博汇纸业,4.400,-0.06,-1.345
sh600967,600967,内蒙一机,7.700,-0.08,-1.028
sh600968,600968,海油发展,4.290,-0.1,-2.278
sh600970,600970,中材国际,10.310,-0.25,-2.367
sh600971,600971,恒源煤电,9.890,-0.13,-1.297
sh600973,600973,宝胜股份,3.790,-0.05,-1.302
sh600975,600975,新五丰,6.110,-0.12,-1.926
sh600976,600976,健民集团,42.960,-0.95,-2.164
sh600977,600977,中国电影,10.860,-0.11,-1.003
sh600981,600981,汇鸿集团,2.020,-0.06,-2.885
sh600982,600982,宁波能源,3.660,-0.05,-1.348
sh600984,600984,建设机械,2.820,-0.15,-5.051
sh600985,600985,淮北矿业,16.680,-0.14,-0.832
sh600986,600986,浙文互联,4.720,-0.04,-0.84
sh600987,600987,航民股份,7.130,-0.05,-0.696
sh600988,600988,赤峰黄金,19.190,-0.38,-1.942
sh600989,600989,宝丰能源,15.440,-0.23,-1.468
sh600990,600990,四创电子,25.920,2.36,10.017
sh600993,600993,马应龙,23.850,-0.75,-3.049
sh600995,600995,南网储能,10.060,0.09,0.903
sh600996,600996,贵广网络,8.650,-0.03,-0.346
sh600997,600997,开滦股份,6.780,-0.07,-1.022
sh600998,600998,九州通,5.210,-0.16,-2.98
sh600999,600999,招商证券,19.020,-0.24,-1.246
sh601000,601000,唐山港,4.720,-0.06,-1.255
sh601001,601001,晋控煤业,16.090,-0.22,-1.349
sh601003,601003,柳钢股份,2.960,-0.07,-2.31
sh601005,601005,重庆钢铁,1.390,0.01,0.725
sh601006,601006,大秦铁路,6.700,-0.04,-0.593
sh601008,601008,连云港,3.690,-0.05,-1.337
sh601009,601009,南京银行,10.610,-0.06,-0.562
sh601011,601011,宝泰隆,2.060,-0.08,-3.738
sh601012,601012,隆基绿能,15.610,-0.32,-2.009
sh601015,601015,陕西黑猫,3.130,-0.06,-1.881
sh601016,601016,节能风电,3.030,-0.07,-2.258
sh601018,601018,宁波港,3.590,-0.07,-1.913
sh601019,601019,山东出版,11.450,-0.42,-3.538
sh601020,601020,华钰矿业,11.650,-0.14,-1.187
sh601021,601021,春秋航空,52.300,-0.66,-1.246
sh601022,601022,宁波远洋,8.020,-0.08,-0.988
sh601028,601028,玉龙股份,13.700,0.32,2.392
sh601038,601038,一拖股份,15.480,-0.32,-2.025
sh601058,601058,赛轮轮胎,13.720,-0.23,-1.649
sh601059,601059,信达证券,14.880,-0.23,-1.522
sh601061,601061,中信金属,7.490,-0.16,-2.092
sh601065,601065,江盐集团,8.960,-0.13,-1.43
sh601066,601066,中信建投,25.550,-0.53,-2.032
sh601068,601068,中铝国际,4.560,-0.14,-2.979
sh601069,601069,西部黄金,13.360,-0.33,-2.411
sh601077,601077,渝农商行,5.850,-0.3,-4.878
sh601088,601088,中国神华,40.990,-0.54,-1.3
sh601089,601089,福元医药,15.970,-0.13,-0.807
sh601098,601098,中南传媒,13.100,-0.19,-1.43
sh601099,601099,太平洋,4.070,-0.08,-1.928
sh601100,601100,恒立液压,54.430,-0.97,-1.751
sh601101,601101,昊华能源,9.230,-0.13,-1.389
sh601106,601106,中国一重,2.940,-0.06,-2
sh601107,601107,四川成渝,6.080,0.55,9.946
sh601108,601108,财通证券,7.890,-0.05,-0.63
sh601111,601111,中国国航,6.900,-0.02,-0.289
sh601116,601116,三江购物,8.510,-0.03,-0.351
sh601117,601117,中国化学,7.870,-0.13,-1.625
sh601118,601118,海南橡胶,5.620,-0.02,-0.355
sh601121,601121,宝地矿业,5.950,-0.13,-2.138
sh601126,601126,四方股份,18.370,-0.08,-0.434
sh601127,601127,赛力斯,90.000,-1.4,-1.532
sh601128,601128,常熟银行,7.290,-0.08,-1.085
sh601133,601133,柏诚股份,10.440,-0.19,-1.787
sh601136,601136,首创证券,20.650,-0.32,-1.526
sh601137,601137,博威合金,16.350,0,0
sh601138,601138,工业富联,23.710,0.18,0.765
sh601139,601139,深圳燃气,6.980,-0.15,-2.104
sh601155,601155,新城控股,13.630,-1.51,-9.974
sh601156,601156,东航物流,16.430,-0.17,-1.024
sh601158,601158,重庆水务,4.820,-0.27,-5.305
sh601162,601162,天风证券,4.340,-0.27,-5.857
sh601163,601163,三角轮胎,14.620,-0.23,-1.549
sh601166,601166,兴业银行,19.570,-0.39,-1.954
sh601168,601168,西部矿业,17.120,-0.37,-2.115
sh601169,601169,北京银行,5.860,-0.06,-1.014
sh601179,601179,中国西电,7.600,0.01,0.132
sh601186,601186,中国铁建,8.990,-0.31,-3.333
sh601187,601187,厦门银行,5.150,-0.11,-2.091
sh601198,601198,东兴证券,10.030,-0.1,-0.987
sh601199,601199,江南水务,5.470,-0.18,-3.186
sh601200,601200,上海环境,7.930,-0.14,-1.735
sh601208,601208,东材科技,7.710,-0.16,-2.033
sh601211,601211,国泰君安,19.180,0.6,3.229
sh601212,601212,白银有色,3.060,-0.03,-0.971
sh601216,601216,君正集团,4.000,-0.07,-1.72
sh601222,601222,林洋能源,6.770,-0.1,-1.456
sh601225,601225,陕西煤业,24.970,-0.06,-0.24
sh601226,601226,华电重工,5.110,-0.09,-1.731
sh601228,601228,广州港,3.310,-0.05,-1.488
sh601229,601229,上海银行,7.990,-0.07,-0.868
sh601231,601231,环旭电子,14.580,-0.03,-0.205
sh601233,601233,桐昆股份,11.670,-0.27,-2.261
sh601236,601236,红塔证券,8.070,-0.13,-1.585
sh601238,601238,广汽集团,7.860,-0.1,-1.256
sh601279,601279,英利汽车,3.560,-0.09,-2.466
sh601288,601288,农业银行,4.980,-0.04,-0.797
sh601298,601298,青岛港,8.250,-0.21,-2.482
sh601311,601311,骆驼股份,8.060,-0.1,-1.225
sh601318,601318,中国平安,57.000,-0.38,-0.662
sh601319,601319,中国人保,7.150,-0.13,-1.786
sh601326,601326,秦港股份,3.480,-0.11,-3.064
sh601328,601328,交通银行,7.500,-0.11,-1.445
sh601330,601330,绿色动力,6.060,-0.09,-1.463
sh601333,601333,广深铁路,3.650,-0.11,-2.926
sh601336,601336,新华保险,47.300,0.06,0.127
sh601339,601339,百隆东方,5.490,-0.1,-1.789
sh601360,601360,三六零,8.420,0.29,3.567
sh601369,601369,陕鼓动力,8.190,-0.07,-0.847
sh601375,601375,中原证券,4.330,-0.06,-1.367
sh601377,601377,兴业证券,6.160,-0.02,-0.324
sh601388,601388,怡球资源,2.360,-0.05,-2.075
sh601390,601390,中国中铁,6.440,-0.14,-2.128
sh601398,601398,工商银行,6.290,-0.07,-1.101
sh601399,601399,国机重装,2.990,-0.08,-2.606
sh601456,601456,国联证券,12.010,-0.3,-2.437
sh601500,601500,通用股份,4.800,-0.05,-1.031
sh601512,601512,中新集团,7.500,-0.23,-2.975
sh601515,601515,东峰集团,2.690,-0.07,-2.536
sh601519,601519,大智慧,7.830,-0.01,-0.128
sh601528,601528,瑞丰银行,5.140,-0.1,-1.908
sh601555,601555,XD东吴证,7.520,-0.08,-1.053
sh601566,601566,九牧王,7.300,-0.1,-1.351
sh601567,601567,三星医疗,32.440,-0.12,-0.369
sh601568,601568,北元集团,3.980,-0.08,-1.97
sh601577,601577,长沙银行,8.530,-0.15,-1.728
sh601579,601579,会稽山,10.230,-0.09,-0.872
sh601588,601588,北辰实业,1.670,-0.07,-4.023
sh601595,601595,上海电影,23.880,0.39,1.66
sh601598,601598,中国外运,5.220,-0.03,-0.571
sh601600,601600,中国铝业,8.510,-0.14,-1.618
sh601601,601601,中国太保,37.160,0.15,0.405
sh601606,601606,长城军工,12.290,-0.23,-1.837
sh601607,601607,上海医药,20.410,0.09,0.443
sh601608,601608,中信重工,3.880,-0.1,-2.513
sh601609,601609,金田股份,5.210,-0.13,-2.434
sh601611,601611,中国核建,8.310,0.02,0.241
sh601615,601615,明阳智能,10.000,-0.18,-1.768
sh601618,601618,中国中冶,3.230,-0.08,-2.417
sh601619,601619,嘉泽新能,3.040,-0.07,-2.251
sh601628,601628,中国人寿,42.750,-0.19,-0.442
sh601633,601633,长城汽车,26.430,-0.79,-2.902
sh601636,601636,旗滨集团,5.860,-0.21,-3.46
sh601658,601658,邮储银行,5.640,-0.03,-0.529
sh601665,601665,齐鲁银行,5.440,-0.05,-0.911
sh601666,601666,平煤股份,10.000,-0.17,-1.672
sh601668,601668,中国建筑,6.190,-0.27,-4.18
sh601669,601669,中国电建,5.430,-0.11,-1.986
sh601677,601677,明泰铝业,13.390,-0.2,-1.472
sh601678,601678,滨化股份,3.650,-0.08,-2.145
sh601686,601686,友发集团,5.540,-0.09,-1.599
sh601688,601688,华泰证券,16.570,0.2,1.222
sh601689,601689,拓普集团,41.690,0.1,0.24
sh601696,601696,中银证券,11.030,-0.09,-0.809
sh601698,601698,中国卫通,16.680,0.2,1.214
sh601699,601699,潞安环能,15.520,-0.25,-1.585
sh601700,601700,风范股份,4.150,-0.05,-1.19
sh601702,601702,华峰铝业,16.760,-0.23,-1.354
sh601717,601717,郑煤机,12.370,-0.13,-1.04
sh601718,601718,际华集团,2.720,-0.07,-2.509
sh601727,601727,上海电气,4.430,0.04,0.911
sh601728,601728,中国电信,6.410,-0.06,-0.927
sh601766,601766,中国中车,7.980,-0.11,-1.36
sh601777,601777,力帆科技,4.600,0.01,0.218
sh601778,601778,晶科科技,2.610,-0.05,-1.88
sh601788,601788,光大证券,16.900,-0.24,-1.4
sh601789,601789,宁波建工,3.960,-0.11,-2.703
sh601799,601799,星宇股份,140.410,-0.86,-0.609
sh601800,601800,中国交建,9.850,-0.25,-2.475
sh601801,601801,皖新传媒,6.800,-0.16,-2.299
sh601808,601808,中海油服,14.970,-0.3,-1.965
sh601811,601811,新华文轩,14.970,-0.01,-0.067
sh601816,601816,京沪高铁,5.620,-0.11,-1.92
sh601818,601818,光大银行,3.510,-0.03,-0.847
sh601825,601825,沪农商行,8.050,-0.16,-1.949
sh601827,601827,三峰环境,8.900,-0.14,-1.549
sh601828,601828,美凯龙,2.780,-0.1,-3.472
sh601838,601838,成都银行,15.880,-0.49,-2.993
sh601857,601857,中国石油,8.350,-0.07,-0.831
sh601858,601858,中国科传,19.740,-0.22,-1.102
sh601860,601860,紫金银行,2.800,-0.05,-1.754
sh601865,601865,福莱特,18.120,-0.07,-0.385
sh601866,601866,中远海发,2.370,-0.06,-2.469
sh601868,601868,中国能建,2.310,-0.05,-2.119
sh601869,601869,长飞光纤,25.240,-0.21,-0.825
sh601872,601872,招商轮船,6.930,-0.16,-2.257
sh601877,601877,正泰电器,20.300,-0.36,-1.742
sh601878,601878,浙商证券,12.680,-0.18,-1.4
sh601880,601880,辽港股份,1.430,-0.02,-1.379
sh601881,601881,中国银河,14.030,-0.05,-0.355
sh601882,601882,海天精工,20.920,-0.18,-0.853
sh601886,601886,江河集团,5.300,-0.14,-2.574
sh601888,601888,中国中免,65.440,-0.66,-0.998
sh601890,601890,亚星锚链,7.420,-0.11,-1.461
sh601898,601898,中煤能源,13.680,-0.13,-0.941
sh601899,601899,紫金矿业,17.140,-0.31,-1.777
sh601900,601900,南方传媒,13.770,-0.2,-1.432
sh601901,601901,方正证券,8.210,-0.16,-1.912
sh601908,601908,京运通,2.640,-0.08,-2.941
sh601916,601916,浙商银行,2.910,-0.03,-1.02
sh601918,601918,新集能源,8.050,-0.04,-0.494
sh601919,601919,中远海控,14.040,-0.37,-2.568
sh601921,601921,浙版传媒,8.180,-0.12,-1.446
sh601928,601928,凤凰传媒,10.930,-0.18,-1.62
sh601929,601929,吉视传媒,1.500,0.07,4.895
sh601933,601933,永辉超市,2.910,-0.08,-2.676
sh601939,601939,建设银行,8.280,-0.08,-0.957
sh601949,601949,中国出版,6.460,-0.1,-1.524
sh601952,601952,苏垦农发,9.860,-0.29,-2.857
sh601958,601958,金钼股份,10.820,-0.27,-2.435
sh601963,601963,重庆银行,8.760,-0.36,-3.947
sh601965,601965,中国汽研,17.690,-0.2,-1.118
sh601966,601966,玲珑轮胎,18.690,-0.18,-0.954
sh601968,601968,宝钢包装,5.150,0.08,1.578
sh601969,601969,海南矿业,6.590,-0.09,-1.347
sh601975,601975,招商南油,3.180,-0.07,-2.154
sh601985,601985,中国核电,10.330,-0.08,-0.768
sh601988,601988,中国银行,5.050,-0.05,-0.98
sh601989,601989,中国重工,5.030,-0.17,-3.269
sh601990,601990,南京证券,8.610,-0.07,-0.806
sh601991,601991,大唐发电,2.740,-0.05,-1.792
sh601992,601992,金隅集团,1.660,-0.07,-4.046
sh601995,601995,中金公司,34.300,-0.18,-0.522
sh601997,601997,贵阳银行,6.190,-0.14,-2.212
sh601998,601998,中信银行,6.780,-0.12,-1.739
sh603000,603000,人民网,21.340,-0.08,-0.373
sh603002,603002,宏昌电子,4.900,-0.02,-0.407
sh603005,603005,晶方科技,21.950,-0.16,-0.724
sh603008,603008,喜临门,17.400,-0.88,-4.814
sh603009,603009,北特科技,26.400,1.86,7.579
sh603010,603010,万盛股份,8.990,-0.17,-1.856
sh603013,603013,亚普股份,13.920,-0.13,-0.925
sh603018,603018,华设集团,7.950,-0.07,-0.873
sh603019,603019,中科曙光,52.020,3.01,6.142
sh603025,603025,大豪科技,12.770,-0.03,-0.234
sh603026,603026,石大胜华,31.010,-0.35,-1.116
sh603027,603027,千禾味业,12.120,-0.33,-2.651
sh603031,603031,安孚科技,27.100,0.97,3.712
sh603032,603032,德新科技,15.540,-0.15,-0.956
sh603033,603033,三维股份,14.620,-0.05,-0.341
sh603035,603035,常熟汽饰,13.520,0.01,0.074
sh603039,603039,泛微网络,35.720,-0.4,-1.107
sh603043,603043,广州酒家,14.820,-0.18,-1.2
sh603053,603053,成都燃气,9.640,-0.45,-4.46
sh603055,603055,台华新材,11.080,-0.19,-1.686
sh603056,603056,德邦股份,13.400,-0.25,-1.832
sh603057,603057,紫燕食品,16.640,-0.26,-1.538
sh603060,603060,国检集团,6.500,-0.54,-7.67
sh603063,603063,禾望电气,12.610,-0.22,-1.715
sh603065,603065,宿迁联盛,7.930,-0.1,-1.245
sh603067,603067,振华股份,11.290,-0.02,-0.177
sh603069,603069,海汽集团,17.100,0.1,0.588
sh603070,603070,万控智造,11.590,-0.03,-0.258
sh603071,603071,物产环能,11.820,-0.18,-1.5
sh603077,603077,和邦生物,1.920,-0.06,-3.03
sh603078,603078,江化微,14.250,-0.14,-0.973
sh603081,603081,大丰实业,9.550,-0.13,-1.343
sh603083,603083,剑桥科技,31.320,0.39,1.261
sh603087,603087,甘李药业,47.760,-0.97,-1.991
sh603093,603093,南华期货,12.400,-0.13,-1.038
sh603098,603098,森特股份,8.350,-0.26,-3.02
sh603099,603099,长白山,27.660,0.29,1.06
sh603100,603100,川仪股份,18.980,-0.49,-2.517
sh603103,603103,横店影视,11.250,-0.02,-0.177
sh603105,603105,芯能科技,8.060,-0.09,-1.104
sh603108,603108,润达医疗,17.210,0.18,1.057
sh603111,603111,康尼机电,5.550,-0.11,-1.943
sh603112,603112,华翔股份,12.130,-0.09,-0.736
sh603113,603113,金能科技,5.300,-0.13,-2.394
sh603118,603118,共进股份,7.460,0.03,0.404
sh603119,603119,浙江荣泰,15.570,-0.53,-3.292
sh603123,603123,翠微股份,7.710,-0.09,-1.154
sh603125,603125,常青科技,16.960,-0.29,-1.681
sh603127,603127,昭衍新药,16.090,-0.23,-1.409
sh603128,603128,华贸物流,5.670,-0.13,-2.241
sh603129,603129,春风动力,149.620,2.79,1.9
sh603132,603132,金徽股份,11.500,-0.17,-1.457
sh603135,603135,中重科技,8.770,-0.16,-1.792
sh603138,603138,海量数据,14.770,0.06,0.408
sh603153,603153,上海建科,17.860,-0.41,-2.244
sh603156,603156,养元饮品,20.910,-0.87,-3.994
sh603160,603160,汇顶科技,83.100,2.71,3.371
sh603162,603162,海通发展,9.680,0.01,0.103
sh603169,603169,兰石重装,5.030,0.09,1.822
sh603170,603170,宝立食品,12.260,-0.18,-1.447
sh603171,603171,税友股份,28.300,0,0
sh603178,603178,圣龙股份,20.090,-0.19,-0.937
sh603179,603179,新泉股份,44.530,-0.68,-1.504
sh603181,603181,皇马科技,10.630,0.06,0.568
sh603185,603185,弘元绿能,14.250,-0.42,-2.863
sh603187,603187,海容冷链,10.370,-0.11,-1.05
sh603191,603191,望变电气,12.320,-0.51,-3.975
sh603195,603195,公牛集团,71.680,-2.14,-2.899
sh603197,603197,保隆科技,35.510,-0.13,-0.365
sh603198,603198,迎驾贡酒,61.300,-1.24,-1.983
sh603203,603203,快克智能,20.920,0.03,0.144
sh603206,603206,嘉环科技,15.830,0.27,1.735
sh603208,603208,江山欧派,18.280,-1.09,-5.627
sh603209,603209,兴通股份,16.870,-0.13,-0.765
sh603212,603212,赛伍技术,10.840,-0.09,-0.823
sh603218,603218,日月股份,11.310,-0.18,-1.567
sh603219,603219,富佳股份,12.850,-0.13,-1.002
sh603220,603220,中贝通信,22.370,0.52,2.38
sh603223,603223,恒通股份,8.090,-0.22,-2.647
sh603225,603225,新凤鸣,11.180,-0.21,-1.844
sh603227,603227,雪峰科技,8.080,-0.18,-2.179
sh603228,603228,景旺电子,26.700,0.42,1.598
sh603229,603229,奥翔药业,7.840,-0.08,-1.01
sh603230,603230,内蒙新华,11.130,-0.15,-1.33
sh603233,603233,大参林,14.200,-0.21,-1.457
sh603236,603236,移远通信,51.750,2.34,4.736
sh603255,603255,鼎际得,26.560,-0.34,-1.264
sh603256,603256,宏和科技,7.920,0.02,0.253
sh603258,603258,XD电魂网,18.590,-0.16,-0.853
sh603259,603259,药明康德,48.180,-0.78,-1.593
sh603260,603260,合盛硅业,50.400,-1.51,-2.909
sh603267,603267,鸿远电子,39.690,2.37,6.35
sh603277,603277,银都股份,25.330,0.35,1.401
sh603279,603279,景津装备,18.230,-0.28,-1.513
sh603281,603281,江瀚新材,24.430,-0.45,-1.809
sh603283,603283,赛腾股份,68.800,0.64,0.939
sh603288,603288,海天味业,42.240,-0.95,-2.2
sh603290,603290,斯达半导,90.310,-0.64,-0.704
sh603291,603291,联合水务,10.590,-0.24,-2.216
sh603296,603296,华勤技术,56.000,-0.25,-0.444
sh603297,603297,永新光学,66.300,-0.88,-1.31
sh603298,603298,杭叉集团,16.960,-0.07,-0.411
sh603299,603299,苏盐井神,10.920,-0.18,-1.622
sh603300,603300,华铁应急,4.870,-0.08,-1.616
sh603301,603301,振德医疗,21.670,-0.2,-0.914
sh603303,603303,得邦照明,11.030,-0.08,-0.72
sh603305,603305,旭升集团,9.560,-0.13,-1.342
sh603306,603306,华懋科技,22.210,0.19,0.863
sh603308,603308,应流股份,11.960,0.02,0.168
sh603313,603313,梦百合,6.210,-0.21,-3.271
sh603317,603317,天味食品,12.620,-0.25,-1.943
sh603322,603322,超讯通信,30.320,0.01,0.033
sh603323,603323,苏农银行,5.150,-0.08,-1.53
sh603327,603327,福蓉科技,13.810,0.32,2.372
sh603328,603328,依顿电子,9.310,0.05,0.54
sh603337,603337,杰克股份,29.100,0.32,1.112
sh603338,603338,浙江鼎力,47.940,-2.1,-4.197
sh603345,603345,安井食品,89.530,-2.16,-2.356
sh603348,603348,文灿股份,22.760,-0.19,-0.828
sh603355,603355,莱克电气,23.340,0.16,0.69
sh603357,603357,设计总院,9.020,0.03,0.334
sh603358,603358,华达科技,31.600,-0.22,-0.691
sh603366,603366,日出东方,4.090,-0.05,-1.208
sh603367,603367,辰欣药业,13.100,-0.13,-0.983
sh603368,603368,柳药集团,16.870,-0.29,-1.69
sh603369,603369,今世缘,44.250,-1.03,-2.275
sh603379,603379,三美股份,29.590,-0.54,-1.792
sh603383,603383,顶点软件,37.310,0.09,0.242
sh603387,603387,基蛋生物,8.140,-0.04,-0.489
sh603392,603392,万泰生物,70.020,-0.48,-0.681
sh603393,603393,新天然气,34.300,-0.27,-0.781
sh603396,603396,金辰股份,27.430,-0.46,-1.649
sh603398,603398,沐邦高科,16.400,0.18,1.11
sh603399,603399,永杉锂业,7.120,0.05,0.707
sh603408,603408,建霖家居,11.610,-0.19,-1.61
sh603416,603416,信捷电气,33.650,-0.4,-1.175
sh603421,603421,鼎信通讯,5.930,0.02,0.338
sh603439,603439,贵州三力,13.360,-0.23,-1.692
sh603444,603444,吉比特,224.410,-2.18,-0.962
sh603456,603456,九洲药业,14.510,-0.29,-1.959
sh603466,603466,风语筑,7.930,-0.13,-1.613
sh603477,603477,巨星农牧,18.220,-0.55,-2.93
sh603486,603486,科沃斯,47.050,2.34,5.234
sh603489,603489,八方股份,18.810,-0.3,-1.57
sh603496,603496,恒为科技,27.260,0.73,2.752
sh603501,603501,韦尔股份,103.670,-1.98,-1.874
sh603505,603505,金石资源,24.640,-0.66,-2.609
sh603508,603508,思维列控,21.180,0.18,0.857
sh603515,603515,欧普照明,16.900,-0.18,-1.054
sh603517,603517,绝味食品,14.420,-0.18,-1.233
sh603520,603520,司太立,8.480,-0.15,-1.738
sh603528,603528,多伦科技,7.180,0.13,1.844
sh603529,603529,爱玛科技,32.890,0.23,0.704
sh603530,603530,神马电力,24.600,1.05,4.459
sh603533,603533,掌阅科技,17.850,0.17,0.962
sh603556,603556,海兴电力,43.010,0.01,0.023
sh603565,603565,中谷物流,7.910,-0.21,-2.586
sh603566,603566,普莱柯,12.220,-0.21,-1.689
sh603567,603567,珍宝岛,11.180,-0.24,-2.102
sh603568,603568,伟明环保,20.080,-0.39,-1.905
sh603569,603569,长久物流,6.960,-0.08,-1.136
sh603583,603583,捷昌驱动,18.580,-0.06,-0.322
sh603588,603588,高能环境,4.770,-0.11,-2.254
sh603589,603589,口子窖,40.160,-0.92,-2.24
sh603590,603590,康辰药业,22.730,-0.16,-0.699
sh603595,603595,东尼电子,17.240,-0.09,-0.519
sh603596,603596,伯特利,44.780,-0.61,-1.344
sh603599,603599,广信股份,11.110,-0.16,-1.42
sh603605,603605,珀莱雅,95.720,1.87,1.993
sh603606,603606,东方电缆,48.010,-0.84,-1.72
sh603609,603609,禾丰股份,7.060,-0.12,-1.671
sh603610,603610,麒盛科技,8.900,-0.19,-2.09
sh603611,603611,诺力股份,16.560,-0.22,-1.311
sh603612,603612,索通发展,11.890,-0.06,-0.502
sh603613,603613,国联股份,24.630,-0.14,-0.565
sh603619,603619,中曼石油,20.220,0.14,0.697
sh603629,603629,利通电子,16.970,0.07,0.414
sh603636,603636,南威软件,10.710,0.97,9.959
sh603638,603638,艾迪精密,15.260,-0.21,-1.357
sh603639,603639,海利尔,11.700,-0.13,-1.099
sh603650,603650,彤程新材,31.670,-0.11,-0.346
sh603658,603658,安图生物,42.400,-0.49,-1.142
sh603659,603659,璞泰来,13.100,-0.1,-0.758
sh603661,603661,恒林股份,33.010,0.1,0.304
sh603662,603662,柯力传感,32.280,0.63,1.991
sh603663,603663,三祥新材,15.350,-0.23,-1.476
sh603666,603666,亿嘉和,17.380,-0.08,-0.458
sh603667,603667,五洲新春,15.200,-0.22,-1.427
sh603668,603668,天马科技,11.980,-0.11,-0.91
sh603678,603678,火炬电子,28.480,1.88,7.068
sh603680,603680,今创集团,7.760,-0.06,-0.767
sh603687,603687,大胜达,6.400,-0.04,-0.621
sh603688,603688,石英股份,27.520,-0.49,-1.749
sh603690,603690,至纯科技,21.230,-0.09,-0.422
